"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-21","10.74","0.00","78","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-22","14.54","0.34","81","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-23","20.36","0.00","67","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-24","10.51","0.00","72","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-25","11.86","0.31","76","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-26","14.09","0.00","75","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-27","12.08","0.00","72","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-28","10.96","0.00","73","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-29","12.97","0.00","68","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-09-30","11.18","0.00","64","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-01","17.00","0.89","60","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-02","20.58","0.19","60","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-03","17.67","0.78","52","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-04","18.34","1.38","56","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-05","12.30","0.55","60","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-06","6.49","0.00","76","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-07","10.96","0.00","76","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-08","10.74","0.04","61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-09","11.41","0.00","64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-10","9.62","0.00","68","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-11","8.28","0.00","73","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-12","9.62","0.00","68","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-13","14.32","1.11","68","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-14","8.50","0.11","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-15","8.95","0.00","68","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-16","6.71","0.00","66","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-17","9.62","0.08","67","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-18","12.08","0.00","58","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-19","14.99","0.00","56","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-20","16.78","0.00","61","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-21","6.26","0.00","64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-22","4.25","0.00","65","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-23","10.74","0.03","61","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-24","9.17","0.37","64","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-25","5.82","0.00","73","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-26","6.26","0.00","71","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-27","15.21","0.00","67","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-28","10.07","0.00","59","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-29","6.04","0.00","61","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-30","2.91","0.00","62","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-10-31","5.82","0.08","64","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-01","8.95","0.21","70","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-02","5.82","0.00","72","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-03","3.80","0.00","66","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-04","4.92","0.00","68","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-05","11.63","0.00","73","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-06","14.32","0.00","70","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-07","13.87","0.00","80","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-08","15.21","0.00","60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-09","7.83","0.00","53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-10","5.82","0.00","64","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-11","12.53","0.51","68","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-12","14.54","0.06","72","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-13","14.76","0.09","61","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-14","12.97","0.00","47","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-15","11.18","0.43","46","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-16","17.22","0.20","53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-17","17.67","0.00","47","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-18","17.45","0.01","46","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-19","13.87","0.00","41","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-20","18.34","0.00","44","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-21","14.32","0.00","42","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-22","10.29","0.00","50","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-23","7.83","0.00","57","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-24","6.49","0.00","53","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-25","14.99","0.02","55","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-26","13.65","0.00","57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-27","12.53","0.56","60","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-28","16.55","0.00","56","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-29","4.47","0.00","44","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-11-30","18.57","0.34","58","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-01","17.00","0.00","44","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-02","6.71","0.00","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-03","19.46","0.23","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-04","10.74","0.00","47","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-05","5.37","0.00","47","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-06","11.63","0.43","57","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-07","12.08","0.31","57","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-08","13.42","0.00","55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-09","13.65","0.00","47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-10","10.51","0.00","39","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-11","11.63","0.18","41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-12","14.99","0.03","40","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-13","12.53","0.00","42","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-14","14.99","0.00","40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-15","12.75","0.60","43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-16","19.46","0.68","47","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-17","15.66","0.00","47","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-18","14.32","0.00","41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-19","16.11","0.00","40","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-20","13.20","0.00","40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-21","4.70","0.00","41","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-22","12.97","0.14","53","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-23","30.42","0.30","56","9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-24","25.05","0.00","16","7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-25","20.13","0.00","28","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-26","12.75","0.00","29","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-27","10.74","0.00","35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-28","8.50","0.00","45","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-29","7.16","0.00","46","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-30","6.26","0.00","51","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2022-12-31","2.91","0.27","51","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-01","10.07","0.00","56","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-02","6.49","0.02","55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-03","5.82","0.36","50","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-04","6.49","0.01","61","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-05","6.26","0.05","51","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-06","8.05","0.25","47","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-07","12.08","0.00","47","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-08","9.17","0.00","41","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-09","9.84","0.02","46","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-10","9.62","0.00","41","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-11","7.83","0.00","40","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-12","11.86","0.27","53","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-13","19.01","0.03","52","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-14","22.59","0.00","38","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-15","23.04","0.00","39","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-16","16.55","0.00","48","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-17","7.16","0.00","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-18","14.32","0.00","56","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-19","9.17","0.96","45","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-20","14.76","0.00","50","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-21","11.41","0.00","43","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-22","8.28","0.47","40","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-23","17.22","0.24","39","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-24","16.11","0.00","48","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-25","12.30","0.97","52","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-26","21.47","0.23","52","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-27","11.86","0.00","43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-28","12.97","0.00","53","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-29","10.29","0.00","47","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-30","6.04","0.00","52","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-01-31","10.29","0.03","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-01","10.51","0.02","38","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-02","10.29","0.00","39","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-03","25.72","0.00","35","11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-04","17.00","0.00","27","4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-05","12.30","0.00","44","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-06","12.97","0.00","53","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-07","10.07","0.02","41","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-08","11.41","0.01","54","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-09","8.05","0.00","50","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-10","15.66","0.00","60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-11","13.65","0.00","47","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-12","6.26","0.04","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-13","13.87","0.00","56","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-14","14.32","0.00","53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-15","13.42","0.00","55","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-16","5.82","0.08","64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-17","17.22","0.37","56","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-18","15.43","0.00","42","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-19","12.53","0.00","46","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-20","8.28","0.00","61","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-21","10.07","0.19","49","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-22","8.05","0.17","44","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-23","8.72","0.03","44","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-24","18.57","0.00","48","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-25","6.93","0.00","33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-26","10.51","0.00","50","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-27","12.08","0.32","43","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-02-28","11.41","0.29","38","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-01","8.72","0.02","43","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-02","12.30","0.00","55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-03","11.41","0.11","45","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-04","16.78","0.83","46","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-05","16.11","0.00","56","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-06","14.99","0.00","54","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-07","20.58","0.08","48","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-08","20.80","0.00","47","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-09","17.00","0.00","51","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-10","7.83","0.37","45","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-11","14.32","0.46","44","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-12","9.62","0.00","46","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-13","12.75","1.10","43","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-14","23.04","0.08","39","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-15","25.28","0.00","47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-16","9.84","0.00","55","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-17","8.05","0.00","56","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-18","16.55","0.02","52","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-19","18.79","0.00","41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-20","12.53","0.00","44","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-21","10.74","0.00","58","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-22","12.53","0.00","55","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-23","8.72","0.08","59","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-24","10.07","0.01","57","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-25","14.76","0.10","45","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-26","11.86","0.00","62","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-27","11.63","0.16","57","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-28","8.95","0.02","52","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-29","12.97","0.00","51","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-30","15.21","0.02","46","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-03-31","9.62","0.00","53","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-01","17.67","0.22","61","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-02","19.24","0.00","52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-03","13.65","0.00","53","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-04","8.28","0.00","64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-05","11.41","0.00","54","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-06","8.28","0.02","74","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-07","16.78","0.00","58","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-08","10.74","0.00","51","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-09","9.84","0.00","51","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-10","11.63","0.00","58","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-11","14.32","0.00","73","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-12","12.97","0.00","84","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-13","11.18","0.00","85","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-14","9.40","0.00","82","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-15","6.71","0.02","65","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-16","6.93","0.00","66","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-17","13.20","0.01","67","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-18","19.24","0.00","58","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-19","11.86","0.00","64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-20","6.93","0.00","59","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-21","11.41","0.00","66","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-22","12.30","1.02","65","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-23","10.51","1.26","69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-24","11.41","0.00","59","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-25","8.50","0.00","58","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-26","9.40","0.00","56","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-27","7.61","0.00","57","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-28","12.30","0.37","54","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-29","18.34","1.75","52","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-04-30","10.96","1.36","59","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-01","17.45","0.03","62","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-02","14.32","0.10","57","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-03","10.51","0.01","56","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-04","9.40","0.16","56","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-05","6.71","0.00","61","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-06","8.05","0.00","72","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-07","10.07","0.00","73","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-08","10.07","0.00","78","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-09","8.50","0.00","63","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-10","8.72","0.00","66","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-11","9.84","0.00","75","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-12","9.17","0.00","83","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-13","9.62","0.00","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-14","8.28","0.00","69","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-15","12.08","0.00","72","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-16","13.42","0.00","78","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-17","16.11","0.00","68","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-18","10.51","0.00","57","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2023-05-19","11.86","0.00","66","51"
